Wallet No,Address,Balance,Age,Occupation,Loan Approval,Balance Deviation (CV),Send Money_1,Send Money_2,Send Money_3,Received Money_1,Received Money_2,Received Money_3,Cash In_1,Cash In_2,Cash In_3,Cash Out_1,Cash Out_2,Cash Out_3,Make Payment_1,Make Payment_2,Make Payment_3,Pay Bill_1,Pay Bill_2,Add Money_1,Add Money_2,Add Money_3,Fund Transfer_1,Fund Transfer_2,Fund Transfer_3,Request Money,Remittance_1,Remittance_2,Donation_1,Donation_2,Others_1,Others_2,Others_3
1247792445,Rural,16665.46,38,Business,UC,42.59,1,21,5,12,8,3,4,7,2,0,18,1,1,6,0,7,8,0,13,0,5,1,1,6,0,0,0,3,1,0,1
1091237620,Rural,21748.96,30,Business,UC,20.61,0,8,5,9,9,7,2,10,3,2,19,3,3,1,0,10,6,6,0,2,5,0,1,4,0,0,0,2,1,0,1
1641768529,Urban,23787.03,30,Farmer,UC,24.65,1,6,3,18,8,4,2,5,2,0,15,4,3,7,2,11,5,7,8,1,2,3,0,5,1,0,0,2,1,1,0
1557841315,Urban,22762.0,43,Business,UC,44.96,3,23,5,5,8,4,1,4,0,3,8,1,0,0,1,4,5,4,9,0,0,1,0,3,1,1,0,0,1,2,1
1633359376,Rural,23445.33,25,Business,UC,31.43,2,14,2,18,12,3,3,10,0,0,11,1,1,4,1,9,1,5,10,2,10,2,0,4,0,1,0,1,0,1,1
1423251217,Rural,20702.6,43,Business,UC,39.44,1,7,5,9,6,6,1,4,4,0,8,0,0,1,0,1,7,7,3,0,5,0,0,3,3,0,0,2,0,0,0
1463858910,Urban,17556.86,47,Business,UC,20.86,1,20,4,13,2,6,3,10,0,5,10,2,2,3,1,8,8,7,7,1,3,1,1,3,2,0,0,1,1,0,0
1222132452,Rural,16949.05,46,Business,UC,47.4,3,19,4,8,2,6,4,8,0,2,7,5,2,9,0,3,2,5,3,0,1,2,1,4,1,0,0,3,1,1,0
1129469980,Urban,22846.37,44,Farmer,UC,36.2,3,7,0,10,4,3,1,4,0,4,11,0,2,8,0,5,3,4,0,2,1,3,0,2,1,0,0,0,0,1,1
1387809358,Rural,19932.46,33,Business,UC,47.64,3,10,2,13,14,3,3,9,0,1,10,5,3,9,1,6,0,6,9,2,6,0,0,3,3,1,0,1,1,0,0
1193963401,Urban,19391.85,38,Business,UC,37.14,3,13,0,6,11,1,3,9,3,3,4,5,2,9,1,4,0,5,11,1,8,3,0,2,1,0,0,3,1,1,1
1281553730,Urban,17052.01,45,Business,UC,38.88,2,14,4,12,8,0,3,10,1,4,7,5,2,9,2,9,8,6,12,1,3,3,0,5,3,0,0,3,0,2,1
1136909982,Urban,22002.06,33,Farmer,UC,39.84,2,11,0,5,15,3,5,6,1,1,17,5,2,9,0,6,4,7,5,2,8,0,1,4,2,1,0,3,1,0,0
1941776889,Rural,21376.62,47,Business,UC,27.18,2,23,1,10,11,2,3,7,4,4,17,2,2,10,1,9,6,8,11,0,0,3,0,2,1,1,0,1,1,0,1
1149879262,Urban,22101.97,29,Business,UC,20.92,1,16,1,8,7,2,3,5,4,3,15,1,1,1,0,1,0,4,9,2,10,2,0,5,0,1,0,3,1,0,0
1686885082,Urban,15808.67,45,Business,UC,29.23,1,9,2,14,3,6,1,5,4,1,16,2,0,8,2,2,6,3,13,2,4,1,1,6,0,1,0,2,1,1,0
1544286934,Rural,16021.72,54,Farmer,UC,49.85,1,5,2,8,6,5,5,5,0,0,20,0,0,7,2,6,2,4,11,2,9,0,0,5,3,0,0,1,0,0,1
1231946791,Urban,24238.27,37,Farmer,UC,30.1,1,6,3,8,5,3,4,4,0,0,18,3,0,2,1,3,0,4,1,1,4,1,0,2,2,1,0,1,0,2,1
1399087251,Urban,18487.36,38,Business,UC,40.56,1,20,0,7,7,6,5,8,4,0,3,2,2,1,1,7,6,1,3,0,6,2,1,5,2,1,0,3,1,2,0
1561181866,Urban,21814.2,46,Farmer,UC,48.67,1,18,5,9,4,7,3,10,3,5,13,4,1,9,2,11,8,6,10,1,5,0,1,4,2,1,0,1,1,2,1
1477255298,Urban,19899.88,19,Student,UC,44.02,1,15,5,7,5,1,1,6,3,4,10,2,2,0,1,1,7,7,9,2,6,0,0,6,3,0,0,1,1,2,1
1621192219,Urban,23075.06,42,Business,UC,48.74,3,11,0,20,15,2,3,4,3,5,9,4,0,10,1,9,6,7,7,0,6,3,0,3,1,0,0,3,1,1,0
1266222280,Urban,23707.25,27,Business,UC,34.07,0,17,1,9,12,6,1,4,3,2,6,1,2,9,2,2,2,3,13,2,8,2,1,4,0,0,0,0,0,0,1
1205733867,Rural,15192.32,23,Student,UC,34.58,0,7,2,16,3,1,5,4,1,5,19,0,2,3,2,6,2,7,3,0,1,3,1,6,0,0,0,3,1,2,0
1160355476,Rural,20254.39,25,Student,UC,41.03,1,25,4,12,2,5,4,5,2,5,3,5,3,4,1,6,8,8,3,2,3,1,1,4,1,0,0,0,0,2,0
1741350061,Rural,17053.05,28,Business,UC,44.07,2,17,2,14,12,7,2,7,3,0,18,5,0,5,2,1,4,3,0,1,0,1,1,5,0,0,0,0,0,1,0
1145605882,Rural,17509.73,27,Business,UC,24.88,0,12,0,18,3,1,4,7,0,3,6,4,2,9,0,9,3,7,3,0,6,3,1,6,1,0,0,0,1,2,1
1614310183,Urban,20045.99,50,Farmer,UC,30.49,3,25,4,18,7,7,2,7,2,2,12,2,0,10,2,10,5,3,7,0,4,2,1,3,3,0,0,3,0,1,0
1988066087,Rural,15464.72,32,Farmer,UC,29.44,2,25,4,5,4,0,2,7,1,1,20,0,1,4,2,9,0,4,3,0,9,0,1,6,1,1,0,0,0,1,1
1386968124,Urban,16304.47,34,Business,UC,44.13,2,25,3,6,9,0,1,10,0,0,17,1,3,6,1,5,6,0,11,2,0,3,0,2,3,1,0,3,0,1,0
1348052111,Rural,15950.25,33,Business,UC,39.28,0,9,2,5,8,6,5,6,0,4,17,2,0,9,0,1,0,1,13,0,4,2,0,6,1,0,0,1,0,1,1
1896610588,Urban,23836.71,37,Business,UC,40.26,3,14,3,10,4,5,5,5,0,2,9,0,1,5,0,7,2,7,6,1,8,1,0,5,2,0,0,2,0,2,1
1654440026,Urban,18788.77,27,Business,UC,33.44,1,12,1,10,10,2,3,9,0,1,8,5,1,1,2,2,1,2,5,1,8,0,0,2,3,0,0,2,1,0,1
1183222939,Urban,17020.67,47,Business,UC,24.2,2,7,5,16,5,2,2,7,3,0,10,4,1,4,2,1,7,0,12,2,3,0,1,3,0,0,0,2,0,2,0
1070651427,Rural,24061.43,40,Business,UC,49.71,0,14,4,8,9,7,3,8,0,3,4,0,2,5,2,5,7,4,10,0,7,3,0,5,3,1,0,2,0,2,1
1355285289,Urban,18536.69,44,Business,UC,46.98,0,24,5,8,9,5,5,6,0,1,20,3,0,2,2,0,7,6,11,2,1,3,1,5,0,1,0,2,0,0,0
1565951659,Urban,18361.06,61,Farmer,UC,47.45,0,20,2,13,3,6,1,6,1,5,5,4,3,1,1,7,2,5,12,1,6,3,1,2,2,1,0,2,0,1,1
1049557322,Urban,19703.62,45,Business,UC,22.6,3,9,4,15,13,6,5,6,0,3,17,0,0,9,2,4,8,7,0,1,0,2,0,4,0,0,0,2,0,0,1
1547506595,Rural,23847.43,25,Business,UC,40.91,3,5,3,20,6,1,3,4,0,5,5,1,3,0,2,8,0,2,11,1,6,1,0,2,2,0,0,3,1,2,1
1977914903,Rural,23363.47,31,Business,UC,42.04,2,16,2,9,14,1,1,6,3,4,15,3,1,0,2,6,2,7,8,0,9,0,1,3,3,1,0,2,1,0,0
1759038186,Rural,21778.32,50,Business,UC,42.0,3,18,1,9,4,0,3,8,3,0,18,2,0,9,1,10,7,2,7,1,3,1,1,3,1,1,0,2,1,1,1
1034218269,Urban,15243.06,39,Business,UC,21.31,1,11,4,9,15,3,4,10,0,5,11,2,2,10,1,4,1,6,3,2,0,1,1,6,0,0,0,1,0,0,0
1428085238,Urban,18541.73,41,Business,UC,29.56,3,8,0,17,7,1,5,9,3,0,11,5,3,7,0,7,2,0,2,0,5,1,1,2,1,0,0,3,0,2,1
1330761704,Urban,17589.64,42,Farmer,UC,37.27,3,25,4,20,7,3,1,6,4,0,15,3,1,5,2,11,5,7,11,0,5,2,1,3,3,1,0,2,1,1,1
1636288680,Urban,24210.93,49,Business,UC,31.95,2,15,5,12,10,6,2,7,3,1,7,2,0,9,1,0,5,3,6,2,10,1,1,3,1,0,0,1,1,0,1
1559156881,Rural,21762.51,34,Business,UC,43.95,3,12,3,13,9,0,1,5,1,5,3,5,0,2,2,11,5,0,7,1,6,2,1,4,0,0,0,3,1,2,0
1754549317,Urban,24532.68,50,Business,UC,44.53,1,24,4,16,3,1,1,5,1,5,16,4,2,2,2,11,2,4,11,0,7,3,1,3,2,1,0,3,0,0,0
1641714806,Rural,20673.46,48,Business,UC,41.88,2,9,4,17,8,5,4,8,0,5,9,4,0,9,1,8,4,8,3,2,9,2,0,3,2,0,0,3,1,0,0
1657091850,Rural,24187.74,42,Business,UC,48.41,1,16,2,16,7,1,2,6,3,1,9,4,2,0,1,0,7,8,11,0,5,2,1,4,1,1,0,1,0,1,1
1564978183,Rural,18686.14,36,House Wife,UC,46.99,1,5,3,20,11,6,4,5,0,0,10,2,0,7,1,0,4,2,12,0,2,0,1,2,2,0,0,1,0,2,1
1856501754,Urban,17833.37,24,Student,UC,41.96,1,25,0,16,15,4,3,4,2,4,5,0,2,4,0,8,3,6,9,2,0,0,1,6,3,0,0,3,0,1,0
1591656345,Rural,19609.89,25,Student,UC,37.86,0,17,5,20,14,3,4,10,2,5,10,5,0,9,1,7,7,2,9,1,3,2,1,4,0,0,0,2,0,2,0
1482176459,Rural,20145.94,38,Business,UC,35.13,1,13,2,17,15,4,1,6,1,3,13,1,1,0,2,8,2,7,3,2,4,1,1,4,3,0,0,1,1,2,1
1268561198,Urban,15346.79,30,Business,UC,25.31,3,19,0,14,12,5,2,4,1,5,19,2,0,9,2,5,4,1,10,2,9,3,1,4,1,0,0,2,1,0,0
1893053670,Rural,16625.96,48,Farmer,UC,38.2,1,6,4,10,12,1,3,9,1,3,7,0,2,3,2,9,2,5,9,1,5,0,1,4,0,1,0,2,0,0,0
1700252853,Urban,22210.79,47,Business,UC,28.26,1,16,3,12,5,5,3,7,2,3,4,1,2,1,1,8,7,4,3,0,10,0,1,6,2,1,0,3,1,1,0
1057126961,Rural,22980.86,46,Business,UC,41.69,0,23,5,10,4,4,5,10,3,5,11,2,1,5,0,7,1,4,4,1,1,3,1,4,1,0,0,0,1,1,0
1611861827,Rural,18746.64,34,Business,UC,36.62,2,25,1,7,6,2,1,8,1,3,9,3,2,8,2,8,8,0,13,1,3,1,1,6,0,1,0,3,0,2,1
1359380666,Rural,21793.69,35,Business,UC,49.29,1,21,2,6,2,4,4,5,3,5,12,3,0,2,2,5,8,6,10,1,0,3,1,3,2,1,0,0,1,0,0
1095824720,Urban,22349.34,49,Business,UC,25.69,2,7,3,14,3,6,5,7,2,1,12,2,2,3,2,1,1,4,6,0,2,0,0,4,2,1,0,1,0,0,0
1265668503,Urban,15474.04,23,Farmer,UC,45.6,1,12,2,6,2,0,4,5,3,3,13,5,0,2,1,8,5,8,13,0,1,3,0,4,2,0,0,1,0,2,0
1987246585,Urban,18542.12,45,Business,UC,46.22,3,9,2,13,8,7,1,8,0,3,13,4,1,5,1,11,5,4,5,0,9,1,0,2,1,1,0,0,1,2,0
1564743216,Urban,19070.91,47,House Wife,UC,49.18,2,21,2,16,15,2,2,9,2,3,16,5,3,2,2,1,3,4,8,1,2,2,1,2,0,1,0,1,1,1,0
1686795167,Urban,18061.98,37,Business,UC,27.09,0,5,4,16,12,6,4,10,1,3,14,3,3,4,2,10,2,2,5,1,4,0,1,4,1,0,0,0,1,1,1
1979219907,Rural,16875.99,42,Business,UC,24.45,1,19,3,16,8,7,2,5,4,5,13,3,2,6,1,1,4,6,9,1,7,3,1,4,2,1,0,0,0,1,0
1793166304,Urban,16445.64,42,Farmer,UC,40.06,0,17,3,8,5,2,5,9,2,2,18,5,3,4,2,7,5,0,5,1,9,3,0,2,2,0,0,0,1,0,1
1788566571,Rural,16429.61,30,Business,UC,30.71,3,11,3,19,9,5,3,10,4,3,20,5,3,7,1,8,7,2,12,1,3,1,1,2,2,1,0,2,1,2,0
1055921366,Urban,23757.85,27,Business,UC,33.18,2,21,3,18,4,4,4,9,0,4,7,1,0,9,2,1,6,6,5,2,7,0,0,5,3,0,0,1,1,0,0
1883803891,Rural,23553.12,32,Business,UC,31.59,3,25,2,6,8,1,2,9,4,0,15,1,2,9,0,6,4,3,8,2,5,3,0,6,2,0,0,2,1,0,1
1386578667,Urban,21559.82,44,Business,UC,21.19,1,24,4,5,8,7,4,4,2,4,5,3,0,0,1,0,1,2,7,2,7,1,0,2,2,0,0,2,1,2,0
1127388791,Rural,20566.85,33,House Wife,UC,33.7,2,8,3,6,7,2,2,8,4,3,12,0,3,4,2,5,0,3,10,0,9,3,0,3,2,0,0,1,0,0,0
1045195287,Urban,16907.75,46,House Wife,UC,42.87,1,14,5,10,13,1,5,9,3,3,10,0,3,9,2,7,8,3,13,1,10,2,1,2,0,0,0,2,1,1,1
1454911131,Rural,20208.77,31,Business,UC,38.36,3,16,5,16,14,7,4,10,3,3,12,4,1,7,0,5,6,0,8,1,8,0,0,6,0,0,0,3,1,1,0
1185702816,Urban,21828.99,41,Business,UC,41.32,0,11,5,17,2,0,3,6,4,1,14,3,3,4,1,7,2,7,0,0,4,3,1,6,1,0,0,0,1,1,0
1549740256,Urban,24999.68,42,Business,UC,25.44,3,7,4,9,15,4,3,4,3,1,11,3,3,0,1,6,4,5,0,1,10,1,1,3,3,0,0,2,0,0,0
1234371172,Urban,19234.08,37,Business,UC,36.55,3,20,4,19,13,6,1,6,4,0,8,0,1,10,1,8,6,5,0,1,2,1,0,4,0,1,0,0,0,0,0
1322555593,Rural,18462.93,36,Business,UC,20.8,2,22,3,5,13,0,1,7,4,3,20,4,3,0,0,7,0,7,6,0,3,2,1,6,3,1,0,0,0,2,1
1579956894,Urban,16266.14,44,Farmer,UC,49.59,1,16,1,12,13,7,5,8,4,0,17,1,0,1,0,2,2,6,0,1,0,0,0,6,0,1,0,3,0,2,1
1063661609,Rural,24564.07,48,Business,UC,30.38,1,12,2,11,14,3,4,6,1,4,7,3,2,5,0,11,0,8,12,2,0,2,0,6,2,1,0,0,1,1,1
1882596248,Urban,15385.75,47,Business,UC,49.2,2,20,5,12,15,4,3,10,1,3,20,4,3,1,2,6,1,6,9,2,9,0,1,2,2,1,0,2,0,2,1
1480217058,Rural,22921.88,43,Business,UC,44.73,2,12,4,13,13,0,5,4,4,4,10,5,3,6,2,3,0,6,5,0,2,0,0,4,1,0,0,1,0,2,0
1027299969,Urban,20536.94,38,House Wife,UC,43.62,0,8,4,15,8,5,2,9,2,5,8,0,0,1,2,9,8,0,4,1,0,2,1,3,0,0,0,1,1,0,1
1291609972,Rural,22302.09,60,House Wife,UC,32.71,3,21,5,14,12,6,1,4,1,2,16,1,2,1,1,7,2,3,0,1,9,3,0,4,3,0,0,1,1,0,1
1271261325,Rural,17927.06,42,Business,UC,43.03,3,18,3,17,15,4,4,7,2,4,17,4,0,6,0,9,8,2,6,2,0,1,0,6,3,0,0,1,0,1,0
1899337631,Urban,17456.75,42,Business,UC,28.15,1,16,4,17,3,7,4,4,2,5,3,3,3,6,2,11,3,8,10,0,1,1,0,4,1,1,0,2,1,1,1
1702415048,Urban,22988.13,26,Farmer,UC,46.65,1,10,5,16,8,2,1,10,3,5,12,1,1,9,0,3,7,3,9,0,9,1,0,5,3,1,0,3,0,1,0
1123680328,Urban,20242.17,32,Business,UC,49.11,3,21,1,13,10,3,1,9,2,1,19,5,0,7,0,4,3,1,9,2,3,3,0,6,0,0,0,3,0,0,1
1409759567,Urban,23945.41,41,House Wife,UC,42.97,2,19,4,20,9,0,2,4,2,4,17,3,3,3,1,1,1,1,0,1,7,0,1,5,3,1,0,0,1,1,0
1110995579,Rural,19559.59,42,Business,UC,34.54,2,6,1,15,15,4,4,10,0,0,6,1,0,0,2,9,7,1,8,2,2,1,0,5,2,0,0,2,0,1,0
1100575143,Urban,15820.05,46,Business,UC,42.66,2,14,1,16,11,5,4,5,1,0,3,5,2,5,0,7,7,0,7,2,2,1,1,4,3,1,0,3,1,1,0
1882778181,Urban,15588.92,19,Student,UC,31.23,3,24,2,6,9,1,5,6,0,1,4,1,3,4,0,3,0,3,5,2,0,0,1,6,0,1,0,0,0,0,1
1778892055,Urban,18156.4,30,Business,UC,32.4,1,20,2,12,7,5,5,4,0,1,7,1,2,10,0,7,0,6,3,1,1,1,1,5,2,0,0,1,1,2,0
1838271841,Rural,17674.62,46,Business,UC,44.1,1,12,1,15,5,6,1,9,0,1,5,1,2,7,2,7,0,8,1,2,0,1,0,6,1,1,0,1,1,2,1
1754149180,Rural,24307.48,27,Business,UC,36.76,0,23,1,14,15,7,3,7,2,4,6,1,3,4,2,5,5,1,13,0,1,0,0,5,0,0,0,0,1,0,0
1769517037,Rural,17295.75,28,Business,UC,20.19,1,24,4,10,7,3,5,10,4,5,5,2,1,2,0,1,0,2,11,2,3,1,0,3,3,1,0,2,1,1,0
1400991927,Urban,15769.84,34,Farmer,UC,34.26,3,7,1,12,2,3,4,7,0,0,7,1,2,3,0,5,2,6,13,1,1,3,1,6,3,1,0,3,1,0,0
1339785609,Urban,17360.46,50,Business,UC,45.48,0,22,4,17,8,5,4,7,1,4,20,3,1,6,1,0,2,6,3,1,1,0,0,6,1,0,0,0,0,2,0
1319041760,Rural,18610.19,37,House Wife,UC,30.95,1,24,3,12,10,0,1,4,2,1,20,3,1,0,0,2,2,7,5,0,0,3,1,3,2,1,0,0,0,1,1
1386533707,Rural,24022.91,38,Business,UC,35.94,3,10,4,9,3,4,5,8,3,4,16,2,1,8,0,6,4,4,4,1,8,2,0,2,0,0,0,3,1,1,1
1067562795,Urban,23418.87,22,Farmer,UC,23.22,2,19,1,19,5,2,5,4,0,1,14,1,0,4,1,11,1,7,4,0,2,1,0,5,0,1,0,2,0,0,1
1305852902,Rural,21575.1,46,Business,UC,38.22,1,17,0,19,8,6,4,4,0,5,8,2,1,1,1,9,6,0,13,1,7,3,1,6,3,1,0,3,0,0,1
1449080874,Rural,22123.09,30,Farmer,UC,24.49,2,17,0,12,4,1,4,9,4,5,13,2,1,2,0,1,8,4,8,0,0,0,0,4,3,1,0,2,0,0,1
1259805833,Rural,15566.19,51,House Wife,UC,21.92,2,25,2,16,9,3,2,7,3,3,14,4,3,1,1,2,8,5,13,2,3,0,0,3,0,0,0,3,0,1,1
1754749992,Rural,15712.97,47,Business,UC,46.57,1,11,0,11,14,3,5,9,3,3,16,2,0,1,0,7,2,1,12,1,6,0,1,6,1,1,0,0,1,2,0
1523952809,Rural,24006.33,35,Business,UC,32.11,1,21,3,6,8,5,5,10,1,1,8,5,0,9,2,11,2,0,5,2,6,0,1,3,2,0,0,1,0,0,0
1419203590,Urban,20013.3,20,Student,UC,32.85,1,20,1,18,6,1,4,8,4,4,12,5,0,1,0,11,4,2,11,0,2,0,1,6,3,0,0,2,0,1,1
1326947394,Rural,23418.01,35,Business,UC,44.18,0,22,0,12,3,5,4,8,0,4,7,4,1,7,0,2,5,2,2,2,5,1,1,2,2,0,0,2,1,0,1
1954137443,Rural,23851.05,32,Business,UC,24.92,2,20,4,20,15,1,2,5,2,1,16,5,1,9,2,2,5,8,8,1,7,0,0,2,2,1,0,0,1,2,1
1900037016,Rural,16169.69,38,Business,UC,22.5,1,17,4,5,12,2,4,10,1,4,10,1,2,7,1,5,6,7,12,2,10,2,0,4,3,0,0,2,1,2,0
1225484756,Rural,16872.46,32,Business,UC,26.77,1,7,5,14,4,5,4,10,3,0,5,0,3,3,0,4,4,8,0,0,4,0,1,5,0,0,0,3,0,0,0
1017523857,Rural,24190.31,32,Business,UC,41.89,3,20,1,7,4,2,5,4,2,5,18,4,0,6,2,10,7,0,13,1,7,0,1,4,1,1,0,2,0,2,0
1749055289,Urban,18452.66,41,Business,UC,23.67,3,18,0,8,15,2,4,4,3,1,18,0,1,5,2,8,8,3,6,0,10,3,0,4,3,1,0,2,1,1,1
1348014174,Urban,20052.32,37,Business,UC,37.91,3,5,1,18,14,2,1,5,3,1,10,2,2,5,2,10,1,5,0,2,1,3,1,3,0,1,0,0,0,1,1
1048530470,Rural,17742.42,40,Business,UC,29.49,1,7,3,19,12,4,2,5,2,2,8,1,1,8,1,3,7,2,7,1,3,0,1,3,0,0,0,2,0,0,1
1066641704,Urban,18417.73,48,House Wife,UC,46.48,1,10,5,9,7,4,2,4,1,2,15,3,3,8,0,9,3,4,1,0,8,3,1,6,2,1,0,1,1,1,1
1164710096,Urban,15725.47,50,Business,UC,39.78,3,21,4,8,6,5,4,8,1,1,15,5,2,7,2,3,1,8,10,1,5,2,1,4,3,0,0,0,0,1,0
1758296589,Urban,19945.58,42,Business,UC,33.36,3,17,0,18,9,0,5,7,0,2,12,3,0,7,0,1,7,5,1,1,8,0,1,4,3,0,0,3,1,1,0
1797949877,Urban,23082.69,46,Business,UC,28.37,0,5,0,5,3,5,1,10,4,1,11,0,0,3,1,2,5,1,11,1,10,1,1,3,3,1,0,1,0,1,0
1081017291,Urban,22977.6,38,Business,UC,23.33,2,10,4,15,7,0,1,6,4,5,7,5,2,9,2,10,1,1,9,2,2,0,1,4,2,1,0,3,1,0,1
1767509580,Urban,24322.43,43,Business,UC,32.64,1,20,3,19,14,5,4,10,2,3,16,3,2,8,2,6,3,1,9,1,1,1,0,5,2,0,0,3,0,2,1
1486259331,Urban,18321.95,36,Business,UC,40.61,3,22,3,6,4,6,4,9,3,3,15,1,0,6,2,3,1,8,11,2,0,3,1,6,1,0,0,3,1,1,0
1759506976,Rural,22416.48,58,Farmer,UC,29.77,0,25,0,6,12,2,5,7,4,5,9,4,2,5,2,2,2,4,12,2,2,3,1,4,3,1,0,2,1,0,0
1053533344,Rural,24251.6,40,Farmer,UC,39.92,0,16,3,15,10,2,1,5,4,0,5,4,0,4,2,5,0,5,6,0,5,1,1,3,2,1,0,0,0,2,0
1731008680,Urban,23965.0,40,Business,UC,20.47,1,19,3,5,12,5,4,10,4,2,15,1,3,9,1,3,2,7,10,0,6,2,1,2,2,1,0,1,0,0,0
1967326360,Urban,18445.28,35,Business,UC,36.97,0,8,4,19,13,6,3,5,3,4,4,1,1,1,2,6,6,1,0,0,1,0,0,3,2,1,0,0,0,0,0
1816117894,Urban,21610.28,40,Business,UC,33.16,2,11,0,16,3,4,4,6,0,3,8,3,0,1,1,5,3,0,0,0,3,1,0,3,2,1,0,3,0,0,1
1707741453,Urban,19880.58,28,Business,UC,33.73,0,22,3,20,6,6,4,10,0,5,20,3,1,9,1,10,1,5,13,2,1,1,0,2,1,1,0,3,0,2,0
1237576506,Urban,22028.8,46,Business,UC,49.78,0,24,3,6,5,2,4,6,4,5,13,5,1,1,1,10,2,3,1,0,7,1,0,2,0,0,0,3,0,1,0
1972019358,Rural,23174.36,30,Business,UC,48.83,3,9,3,18,6,1,1,5,4,0,12,2,1,6,1,5,3,3,6,1,2,1,0,5,3,0,0,3,0,0,0
1978548274,Urban,16020.35,36,Business,UC,47.22,0,7,4,17,11,0,3,9,0,1,20,2,0,3,2,5,1,1,9,1,7,0,0,5,2,1,0,1,1,1,0
1741774004,Rural,21961.14,26,Business,UC,20.91,0,13,3,9,9,2,5,8,4,5,10,3,3,5,2,0,6,2,0,0,9,0,0,6,2,0,0,2,1,0,1
1687980633,Urban,24484.5,24,Student,UC,24.31,2,24,3,7,6,3,4,8,1,3,11,2,3,6,2,8,4,4,6,2,2,3,0,2,1,1,0,2,1,1,0
1483147369,Urban,18098.92,43,Business,UC,41.94,1,11,0,13,11,4,4,7,2,1,18,4,0,2,2,7,3,8,6,0,0,1,1,3,0,0,0,3,0,1,1
1972276364,Rural,21868.67,39,House Wife,UC,31.91,3,16,3,16,4,2,2,7,3,4,10,5,3,3,0,4,7,7,7,2,1,0,0,5,1,0,0,3,1,0,0
1281831016,Urban,15104.37,45,Business,UC,45.38,3,18,2,8,12,4,5,8,0,1,12,2,1,5,2,9,1,3,7,1,6,0,0,2,2,1,0,2,1,2,0
1487738000,Urban,15324.26,32,Business,UC,36.6,2,15,3,16,12,5,5,6,0,1,18,3,3,10,0,9,3,5,2,0,0,1,1,5,1,0,0,0,0,1,0
1450092739,Rural,19488.34,41,Business,UC,39.56,3,16,4,17,12,7,2,8,1,2,9,4,1,10,2,11,6,7,8,2,5,1,1,2,3,0,0,0,1,2,1
1437608850,Rural,19473.74,39,Business,UC,45.48,1,22,0,10,9,4,2,4,4,0,9,4,2,3,1,6,6,6,6,0,4,2,1,2,3,1,0,0,0,2,1
1465050901,Urban,17959.19,49,Business,UC,36.79,1,21,1,17,3,2,5,5,0,0,10,3,2,5,2,6,5,7,6,0,10,0,0,6,3,0,0,1,0,1,1
1258356458,Rural,24942.92,49,Business,UC,35.84,2,18,2,5,3,4,3,6,4,3,9,1,2,1,0,4,6,1,6,1,4,1,0,5,0,1,0,1,0,2,1
1945724221,Urban,23452.29,39,Business,UC,31.65,1,25,0,20,13,6,2,6,3,0,9,5,3,9,2,11,5,5,6,2,6,3,1,4,0,1,0,2,0,0,1
1283662559,Rural,19056.41,39,Business,UC,36.72,2,23,5,20,6,1,2,9,2,2,8,3,2,5,2,9,7,4,11,1,0,2,0,2,3,0,0,1,0,0,1
1832895357,Urban,24811.98,25,Student,UC,29.37,3,17,0,14,11,5,4,6,4,5,20,2,2,4,0,3,1,7,5,1,5,3,0,3,1,1,0,2,0,0,0
1432988813,Urban,15561.21,27,Farmer,UC,49.32,1,16,3,11,14,2,5,9,1,3,11,5,2,1,1,5,7,8,8,2,3,0,0,5,3,1,0,3,0,1,1
1829065820,Rural,21160.41,37,Business,UC,27.5,3,15,0,13,9,4,2,10,3,5,13,2,3,4,1,6,5,7,9,0,6,0,1,5,3,1,0,1,1,0,1
1529040840,Rural,15452.31,33,Business,UC,31.4,1,24,2,16,6,5,3,9,1,5,13,1,3,3,0,6,5,0,4,2,0,0,0,4,0,1,0,1,1,0,0
1726806881,Rural,17273.01,32,House Wife,UC,44.03,1,6,4,18,10,1,4,7,4,4,13,1,3,6,2,7,6,3,8,2,5,3,0,4,3,0,0,0,1,0,1
1338654769,Rural,17173.55,41,Business,UC,41.28,3,18,2,17,11,3,5,6,4,5,17,4,1,2,1,3,4,4,1,2,9,1,0,3,2,1,0,0,1,1,0
1146209277,Urban,17579.95,39,Business,UC,30.35,3,20,2,16,3,3,3,5,0,2,9,0,3,6,2,5,7,8,13,1,4,3,0,3,3,1,0,2,0,2,1
1402374966,Rural,17262.33,36,Business,UC,27.73,3,11,5,14,11,4,4,7,0,3,10,3,2,6,0,5,7,3,4,0,6,3,0,6,2,0,0,3,0,0,1
1418584947,Rural,18209.71,43,Farmer,UC,28.38,3,8,4,13,2,6,3,7,1,3,5,1,3,8,1,1,2,8,13,0,4,0,1,2,0,0,0,1,0,1,0
1946004949,Rural,22440.7,18,Student,UC,48.11,0,16,5,5,3,6,2,8,2,3,7,1,3,7,0,0,3,2,5,0,4,0,0,2,1,0,0,1,0,2,0
1193634507,Urban,18315.52,28,Business,UC,20.51,2,23,5,14,4,6,1,9,4,2,19,1,0,1,0,2,8,6,3,2,10,0,0,4,0,0,0,2,1,0,1
1863243299,Rural,19515.38,33,Business,UC,47.32,2,5,0,14,8,3,4,6,2,1,6,2,3,4,2,3,7,8,8,1,2,1,1,4,1,0,0,0,1,1,0
1456631414,Urban,16526.18,42,Business,UC,49.87,1,5,1,18,4,4,4,8,4,3,7,2,0,6,2,5,1,1,6,2,8,1,0,3,3,1,0,1,1,0,0
